SKU_ID,Product_Name,Category,Pack_Size_g_ml,MRP,Selling_Price,Current_Inventory,Days_Until_Expiry,Days_In_Warehouse,Sales_Last_7_Days,Sales_Last_30_Days,Storage_Space_Used_Liters,Was_Discounted,Discount_Percentage,Sold_Before_Expiry,Seasonal_Demand_Flag
893fa48f,Rin Detergent Powder,Home Cleaning,1000,516.48,419.62,348,999,43,13,103,13538.82,True,11.23,True,True
2353251b,Aashirvaad Atta,Staples & Dry Goods,100,854.0,672.05,266,4,99,41,52,1036.27,True,32.36,True,False
dee6503d,Parle-G Biscuits,Snacks & Packaged Foods,2000,330.49,248.94,717,15,61,171,703,50122.62,False,0.0,True,False
77fc7f4f,Dynamix Milk,Dairy & Eggs,100,165.13,108.79,638,16,17,430,1028,738.4,True,35.18,True,True
d6245ba2,Joy Home Jars,Plasticware & Storage,5000,1182.35,1057.64,624,999,107,588,607,64643.85,False,0.0,True,False
bf22b794,Aavin Butter,Dairy & Eggs,2000,707.07,504.05,428,27,81,286,335,13525.83,True,34.78,True,False
f91cc393,Milton Lunch Box,Plasticware & Storage,500,76.72,66.51,198,999,80,11,23,2127.47,True,37.33,True,True
5524f142,Frooti Mango Drink,Beverages,5000,154.73,103.47,796,15,11,346,391,135765.01,True,17.29,True,True
55ca2e20,Huggies Wipes,Baby & Kids,100,1177.53,1021.18,770,17,25,149,507,3044.44,False,0.0,True,True
f11a2658,Bingo Chips,Snacks & Packaged Foods,100,83.34,72.07,625,11,12,300,631,1566.87,True,13.96,True,False
e39885b8,Daawat Brown Rice,Staples & Dry Goods,2000,1018.95,669.57,395,1,98,55,94,25884.27,False,0.0,False,True
71491611,Dove Shampoo,Personal Care,1500,785.63,565.74,691,999,36,636,756,33431.43,False,0.0,True,False
8ab30071,Rin Detergent Powder,Home Cleaning,500,924.9,832.65,96,999,43,2,41,1716.5,True,10.22,True,False
d6ce17b9,Tide Detergent,Home Cleaning,1500,325.14,291.35,358,999,73,342,448,14898.76,True,22.65,True,True
3bc08c55,Amul Kool Kesar,Beverages,200,386.96,381.34,346,16,37,93,94,1828.37,False,0.0,True,True
b774e60a,Prince Storage Box,Plasticware & Storage,2000,647.74,458.93,691,999,15,482,559,33427.58,True,30.43,True,False
191c53b9,Surf Excel Matic,Home Cleaning,200,134.59,93.44,651,999,99,460,581,2765.88,True,28.39,True,False
3b8e5f45,Nilkamal Drawer,Plasticware & Storage,1500,662.94,450.49,61,999,118,9,12,3502.1,True,6.88,True,False
cd01e74e,Huggies Wipes,Baby & Kids,100,1006.86,962.1,185,9,22,173,196,469.46,True,26.49,True,False
b447e0c5,Rajdhani Sooji,Staples & Dry Goods,2000,339.18,328.51,598,28,79,515,638,33900.1,True,32.43,True,False
eff332ec,Nivea Deodorant,Personal Care,1500,1199.57,1122.54,463,999,10,263,329,18876.89,False,0.0,True,True
8b058caa,Too Yumm Chips,Snacks & Packaged Foods,100,1186.76,882.51,642,10,40,286,544,1653.36,False,0.0,True,False
881a078c,Saffola Oats,Staples & Dry Goods,200,184.7,154.97,685,20,19,66,364,4200.06,True,37.96,True,False
f139a415,Vim Dishwash Bar,Home Cleaning,1000,758.32,576.24,435,999,50,412,595,6856.23,True,25.97,True,False
eee02334,Kurkure Chilli Chatka,Snacks & Packaged Foods,1500,213.28,183.39,209,19,19,137,342,12004.69,True,15.26,True,True
72ff51e8,Too Yumm Chips,Snacks & Packaged Foods,100,605.78,451.81,400,15,65,374,756,841.69,False,0.0,True,False
b8641193,Amul Milk,Dairy & Eggs,500,321.93,277.53,464,22,78,86,171,3958.22,False,0.0,True,False
ac7a24e7,Pampers Diapers,Baby & Kids,1000,616.96,531.81,476,6,78,103,541,18362.7,True,13.01,True,False
74e69650,Britannia Rusk,Snacks & Packaged Foods,2000,1123.72,812.91,509,23,61,187,456,30602.72,False,0.0,True,False
b8a5b783,Pepsi Can,Beverages,2000,49.55,35.8,605,17,47,25,203,33216.92,True,8.96,True,True
e763e11b,Too Yumm Chips,Snacks & Packaged Foods,5000,437.35,375.99,522,27,90,263,703,53120.24,True,19.93,True,False
8f5acfc6,Sunfeast Dark Fantasy,Snacks & Packaged Foods,50,1199.89,1033.04,387,13,18,20,214,407.7,False,0.0,True,True
377c946e,Dynamix Milk,Dairy & Eggs,2000,1098.46,724.51,615,13,10,433,602,39324.88,True,21.78,True,True
4b2b97c3,Frooti Mango Drink,Beverages,500,1155.33,1047.39,440,25,88,76,389,6795.03,True,17.41,True,False
2702e997,Bingo Chips,Snacks & Packaged Foods,100,484.03,347.89,121,27,99,92,93,213.72,False,0.0,True,True
d51111cf,Nilkamal Drawer,Plasticware & Storage,5000,466.24,326.43,673,999,33,3,194,131203.06,False,0.0,True,True
dce6ea53,Mee Mee Teether,Baby & Kids,200,272.87,193.69,32,27,90,18,43,182.43,True,29.74,True,False
324db9f1,Cello Plastic Tray,Plasticware & Storage,1000,896.32,635.87,745,999,107,116,516,28055.86,True,22.8,True,False
dd3ec246,HomePuff Tiffin Box,Plasticware & Storage,200,147.96,139.11,549,999,113,423,591,1565.47,False,0.0,True,True
50b8305f,Kurkure Chilli Chatka,Snacks & Packaged Foods,1000,16.91,12.3,598,17,32,291,564,22331.96,False,0.0,True,False
f57196bb,Tropicana Orange Juice,Beverages,100,1052.2,829.21,316,15,15,237,284,821.35,False,0.0,True,True
2b94837f,Amul Kool Kesar,Beverages,1500,636.99,600.64,699,29,18,29,648,14377.15,True,35.39,True,True
189d2a7f,Pigeon Feeding Bottle,Baby & Kids,1000,1188.36,861.11,245,5,116,87,305,9553.48,True,31.5,False,True
5377714a,Lay's Salted,Snacks & Packaged Foods,100,100.6,81.01,767,25,49,228,858,1494.17,False,0.0,True,True
a19d069d,Milton Lunch Box,Plasticware & Storage,100,127.76,126.1,685,999,67,71,441,1875.79,True,28.46,True,True
809792a2,Sunfeast Dark Fantasy,Snacks & Packaged Foods,50,643.96,456.32,635,10,94,561,877,1141.5,True,34.91,True,True
91d56179,Clinic Plus Conditioner,Personal Care,1500,682.06,491.32,657,999,15,444,1099,20031.57,False,0.0,True,False
afb8497a,Johnson's Baby Powder,Baby & Kids,5000,267.79,258.96,624,23,50,300,899,118848.5,False,0.0,True,True
b1206be4,Amul Cheese Slices,Dairy & Eggs,2000,380.44,287.09,268,9,39,228,470,13661.4,True,5.79,True,False
4305c093,Pigeon Plastic Jug,Plasticware & Storage,1000,93.69,67.32,608,999,103,197,359,7918.54,False,0.0,True,True
aca7a116,HomePuff Tiffin Box,Plasticware & Storage,1500,1178.16,1076.25,545,999,104,521,710,29296.02,True,26.69,True,False
3786a7a1,Tupperware Container,Plasticware & Storage,500,1014.01,779.86,348,999,120,153,433,3290.17,False,0.0,True,False
9e3eb2d4,Too Yumm Chips,Snacks & Packaged Foods,1500,745.84,551.84,695,22,107,247,488,10867.61,False,0.0,True,True
2281e599,Sunfeast Dark Fantasy,Snacks & Packaged Foods,1500,547.94,457.72,632,12,3,313,432,30269.53,False,0.0,True,True
4d223f16,Tide Detergent,Home Cleaning,1500,824.73,773.28,211,999,26,90,225,3786.59,False,0.0,True,False
a8695def,Colgate Toothpaste,Personal Care,1000,1006.49,825.58,482,999,83,197,670,15794.79,False,0.0,True,False
f3efd468,Britannia Rusk,Snacks & Packaged Foods,500,787.39,526.68,455,18,54,364,454,3057.63,True,12.14,True,False
88d0d506,Organic Tattva Besan,Staples & Dry Goods,200,148.92,138.16,369,25,119,333,368,2296.73,True,8.63,True,True
6dce8166,Baby Dove Lotion,Baby & Kids,2000,949.39,879.55,233,30,110,72,80,5052.89,False,0.0,True,False
cdac66ef,Himalaya Face Wash,Personal Care,200,502.48,429.32,282,999,69,77,140,1057.87,False,0.0,True,True
e2edaf61,NestFresh Eggs,Dairy & Eggs,50,22.7,15.59,609,26,80,412,757,614.41,False,0.0,True,False
a5e31b9a,Dettol Soap,Personal Care,2000,15.82,15.58,190,999,61,180,363,6862.09,True,14.57,True,True
65306957,Britannia Rusk,Snacks & Packaged Foods,1500,1090.13,821.92,331,15,68,254,395,18168.09,False,0.0,True,True
084b6653,Bisleri 1L,Beverages,1500,62.23,41.57,169,24,13,71,176,3959.25,False,0.0,True,False
a1470736,Rajdhani Sooji,Staples & Dry Goods,100,1051.92,873.31,169,22,28,87,91,538.92,False,0.0,True,False
cb7e3f1b,Dynamix Milk,Dairy & Eggs,1000,555.26,447.47,125,16,68,74,119,2638.28,True,36.58,True,False
d3d338bd,Dynamix Milk,Dairy & Eggs,100,919.54,662.03,589,20,18,4,415,895.26,False,0.0,True,False
af776234,Exo Dishwash Liquid,Home Cleaning,100,700.74,590.47,224,999,8,98,124,617.63,False,0.0,True,True
5cc3b529,Parle-G Biscuits,Snacks & Packaged Foods,50,558.19,411.81,434,4,7,290,419,284.74,True,28.47,False,True
65caa572,Exo Dishwash Liquid,Home Cleaning,1500,704.47,526.3,413,999,24,413,484,10929.23,True,27.72,True,True
334916bb,NestFresh Eggs,Dairy & Eggs,50,1078.37,987.01,40,2,64,6,17,60.06,False,0.0,True,False
ffa350c1,Lifebuoy Handwash,Personal Care,1500,1111.62,1050.87,537,999,78,176,223,8083.97,True,6.64,True,False
75503ee6,Mee Mee Teether,Baby & Kids,200,850.31,726.8,475,18,103,427,455,2744.24,False,0.0,True,True
e9a03930,Lay's Salted,Snacks & Packaged Foods,5000,893.35,805.89,625,29,62,227,409,55118.9,False,0.0,True,False
85193b73,Huggies Wipes,Baby & Kids,1000,371.94,352.1,529,12,28,214,386,8966.29,False,0.0,True,True
df30ea93,Bisleri 1L,Beverages,500,725.22,707.13,180,5,106,5,130,3407.07,False,0.0,True,True
b9cfbe30,Tide Detergent,Home Cleaning,50,743.59,585.53,598,999,31,91,525,302.29,True,34.43,True,False
34c3bf84,Mother Sparsh Wipes,Baby & Kids,1500,195.49,180.94,72,14,32,39,82,1480.35,False,0.0,True,True
4e3dfb3d,Patanjali Soap,Personal Care,1500,887.66,813.77,555,999,92,217,519,17306.0,False,0.0,True,False
24b9e96e,Dettol Surface Wipes,Home Cleaning,500,48.43,48.13,274,999,57,96,195,5235.69,True,30.25,True,True
df56348c,Himalaya Face Wash,Personal Care,50,793.84,583.33,331,999,58,28,246,527.86,True,30.97,True,True
d7d809df,Nestle Cerelac,Baby & Kids,50,130.96,101.0,636,12,31,151,716,1183.28,True,22.36,True,False
ce9cbedf,Joy Home Jars,Plasticware & Storage,1000,1122.11,745.73,383,999,25,94,356,9588.23,True,35.95,True,False
c8e78f2e,Dettol Soap,Personal Care,1000,757.48,564.14,434,999,51,171,330,4698.03,False,0.0,True,False
e6307dc8,Joy Home Jars,Plasticware & Storage,500,1024.38,878.89,567,999,58,82,89,8037.73,True,38.37,True,True
1b8f5afc,24 Mantra Organic Chana,Staples & Dry Goods,50,950.98,867.87,196,25,67,20,35,116.37,True,27.18,True,False
a9cdf90b,Colgate Toothpaste,Personal Care,5000,1022.39,719.96,672,999,38,576,934,88807.38,False,0.0,True,False
f480992e,Dettol Surface Wipes,Home Cleaning,100,768.56,550.82,215,999,105,95,243,229.31,False,0.0,True,True
2c3f4941,Lizol Surface Cleaner,Home Cleaning,500,441.57,303.49,63,999,18,45,71,678.05,False,0.0,True,True
fa9ca5df,HomePuff Tiffin Box,Plasticware & Storage,1500,555.09,456.66,398,999,60,200,280,23108.86,False,0.0,True,True
3f541d9f,Cello Water Bottle,Plasticware & Storage,2000,210.37,148.18,726,999,113,666,681,20110.89,True,19.46,True,False
8e1d81e3,Chicco Baby Shampoo,Baby & Kids,100,524.17,399.46,50,25,62,11,30,192.6,False,0.0,True,False
52802734,Pepsi Can,Beverages,2000,535.6,515.23,465,3,63,448,907,17674.62,True,23.08,True,True
a132eabf,Sebamed Baby Soap,Baby & Kids,200,276.22,222.55,114,4,39,111,169,678.7,True,14.94,False,False
d365e6de,Daawat Brown Rice,Staples & Dry Goods,1000,805.68,633.92,399,2,69,221,604,8230.1,True,27.01,True,False
4209dfcd,Patanjali Sugar,Staples & Dry Goods,1000,919.73,807.48,439,11,79,275,343,5375.32,False,0.0,True,True
b851faab,Amul Kool Kesar,Beverages,2000,966.6,754.29,288,15,82,28,131,8386.61,False,0.0,True,True
609bcee8,Milky Mist Cream,Dairy & Eggs,100,1039.81,1031.07,615,26,35,305,428,1066.45,True,16.49,True,True
89d31291,Lizol Surface Cleaner,Home Cleaning,5000,121.65,119.84,469,999,82,435,665,79420.14,False,0.0,True,False
28d8e828,Nivea Deodorant,Personal Care,50,378.62,314.69,194,999,45,82,261,120.77,True,8.79,True,True
def4d941,Mee Mee Teether,Baby & Kids,500,1111.06,1096.44,622,22,104,63,293,4070.45,True,13.1,True,True
748c7fe7,Too Yumm Chips,Snacks & Packaged Foods,500,534.58,403.99,718,8,63,66,403,4778.05,True,25.13,True,True
bb4b3a58,Dove Shampoo,Personal Care,100,557.53,367.02,637,999,54,596,770,2106.48,True,24.11,True,True
d80678c7,Pigeon Feeding Bottle,Baby & Kids,1500,880.74,632.53,375,23,9,36,220,8437.28,True,37.02,True,True
88e4fca0,Prince Storage Box,Plasticware & Storage,1500,145.98,102.24,202,999,76,46,91,7487.07,False,0.0,True,False
a84a926b,Tropicana Orange Juice,Beverages,100,294.85,253.3,59,11,77,48,105,140.11,True,32.97,True,True
c5f035a1,Natureland Organic Poha,Staples & Dry Goods,100,684.19,480.93,302,6,12,112,301,390.23,True,35.06,True,False
70241d34,Patanjali Sugar,Staples & Dry Goods,1500,88.21,59.38,673,9,49,59,160,33197.25,False,0.0,True,True
8f7bdca8,Too Yumm Chips,Snacks & Packaged Foods,1500,1086.9,985.89,678,14,43,333,470,11314.49,False,0.0,True,True
178809bd,Tide Detergent,Home Cleaning,500,800.77,675.32,763,999,87,605,745,12844.62,True,37.3,True,False
5a1dc2f7,Appy Fizz,Beverages,1500,787.67,742.29,9,7,23,1,8,325.79,True,34.1,True,False
f24735c2,Exo Dishwash Liquid,Home Cleaning,500,1188.83,893.93,417,999,76,372,570,4369.64,True,11.21,True,True
6108a343,Govardhan Ghee,Dairy & Eggs,100,947.42,678.46,198,5,24,169,223,714.37,False,0.0,True,False
3f15e127,Prince Storage Box,Plasticware & Storage,1000,190.7,131.48,533,999,44,128,189,9070.3,True,36.7,True,False
9f6d630a,Exo Dishwash Liquid,Home Cleaning,5000,697.74,635.71,25,999,18,15,23,1760.91,True,33.48,True,False
9f9d8e5f,Dynamix Milk,Dairy & Eggs,200,868.54,802.55,318,21,33,270,289,2018.92,False,0.0,True,False
edf94f4a,Dettol Surface Wipes,Home Cleaning,200,873.04,760.91,297,999,38,61,97,714.8,False,0.0,True,True
4675b55c,Aashirvaad Atta,Staples & Dry Goods,500,952.58,917.83,596,20,35,264,373,6113.92,True,26.17,True,False
941f51c2,Pigeon Plastic Jug,Plasticware & Storage,1500,907.57,621.72,628,999,9,444,1054,27847.67,True,35.29,True,False
704278b8,Nilkamal Drawer,Plasticware & Storage,1000,42.96,39.1,563,999,78,411,655,10237.76,True,14.89,True,False
a7030b37,Tropicana Orange Juice,Beverages,1500,613.91,443.93,204,22,117,108,186,11421.65,False,0.0,True,False
4a538583,Paper Boat Jaljeera,Beverages,500,1189.59,1093.56,425,16,67,372,618,8023.45,True,10.71,True,True
149c4e74,Fortune Biryani Rice,Staples & Dry Goods,1500,875.78,793.41,306,9,18,286,451,7707.68,True,37.74,True,True
efc4f77d,Pepsi Can,Beverages,100,306.67,247.56,613,8,109,100,471,2009.48,True,19.38,True,True
9829f777,Surf Excel Matic,Home Cleaning,1000,407.89,344.29,313,999,76,246,452,9154.88,True,19.35,True,True
56c38447,Fiama Shower Gel,Personal Care,200,1061.01,698.02,518,999,57,486,719,2698.11,True,6.7,True,True
a84ad35c,24 Mantra Organic Chana,Staples & Dry Goods,2000,427.73,359.8,574,21,24,549,1041,31458.48,False,0.0,True,True
630b7ba5,Tata Sampann Moong Dal,Staples & Dry Goods,1500,290.81,253.84,689,23,24,421,490,34140.55,True,18.65,True,True
5b5c573d,Sunfeast Dark Fantasy,Snacks & Packaged Foods,50,56.8,51.46,106,18,24,22,71,142.44,True,13.16,True,True
09639704,Amul Milk,Dairy & Eggs,100,469.36,421.45,602,14,10,63,119,853.02,True,35.92,True,True
33902211,Fiama Shower Gel,Personal Care,1000,1074.57,953.76,378,999,48,238,584,5564.13,False,0.0,True,False
a100d011,Appy Fizz,Beverages,200,1137.69,987.92,221,15,79,177,293,868.3,True,26.82,True,False
3221a09c,Mother Dairy Curd,Dairy & Eggs,2000,318.86,284.2,607,18,104,246,415,31593.59,False,0.0,True,False
21026071,Unibic Cookies,Snacks & Packaged Foods,1000,269.79,234.28,300,21,23,84,290,4346.39,True,26.34,True,True
03618ece,Domex Disinfectant,Home Cleaning,100,250.43,245.86,366,999,27,276,292,560.14,True,9.39,True,True
023395ea,Pigeon Feeding Bottle,Baby & Kids,1500,280.03,238.86,148,21,73,96,119,7320.77,False,0.0,True,False
512034b4,Mee Mee Teether,Baby & Kids,1000,652.5,528.02,246,23,1,10,178,3864.53,False,0.0,True,False
237ad71d,Too Yumm Chips,Snacks & Packaged Foods,100,820.54,801.51,747,30,41,275,957,2423.33,True,23.7,True,True
86d00ac3,HomePuff Tiffin Box,Plasticware & Storage,500,229.32,196.96,500,999,31,358,538,5124.92,False,0.0,True,False
c8670c9b,Mother Dairy Curd,Dairy & Eggs,5000,288.36,221.07,481,21,119,322,385,50311.87,False,0.0,True,True
ef69789d,Govardhan Ghee,Dairy & Eggs,1000,913.23,847.87,26,4,109,7,32,385.88,True,30.29,True,False
039a50e0,Pigeon Plastic Jug,Plasticware & Storage,500,634.21,616.45,57,999,32,36,47,708.9,False,0.0,True,True
232e23b3,Signoraware Spice Rack,Plasticware & Storage,1000,112.94,102.64,689,999,72,472,528,17422.4,True,15.5,True,True
b31ad924,Mother Dairy Curd,Dairy & Eggs,5000,474.29,324.68,126,6,92,0,37,15718.2,False,0.0,True,False
0c85c6da,Real Mixed Fruit,Beverages,1000,523.69,355.92,33,13,85,9,36,766.65,False,0.0,True,False
16bfc498,Appy Fizz,Beverages,500,708.3,660.16,658,10,4,342,717,3931.91,True,18.17,True,True
d1a0b74a,Rin Detergent Powder,Home Cleaning,500,816.75,716.76,25,999,105,10,16,205.94,True,22.28,True,False
80ed4775,Himalaya Face Wash,Personal Care,50,87.38,72.31,796,999,69,566,685,461.54,True,27.31,True,False
2a83ffda,Fortune Biryani Rice,Staples & Dry Goods,500,82.36,72.16,693,14,29,575,632,13328.36,True,35.41,True,True
700e4758,Vim Dishwash Bar,Home Cleaning,100,951.63,765.6,598,999,93,51,266,1986.13,False,0.0,True,False
15009f74,Cello Plastic Tray,Plasticware & Storage,1500,717.51,714.92,593,999,73,71,484,14187.57,True,33.31,True,False
1eb73502,Baby Dove Lotion,Baby & Kids,1500,271.96,199.68,309,22,87,308,576,13180.55,False,0.0,True,False
84d70db3,Heritage Paneer,Dairy & Eggs,50,1033.08,946.81,9,1,117,6,10,6.9,False,0.0,True,False
aa779b16,Tropicana Orange Juice,Beverages,500,81.74,63.46,291,4,14,225,319,2305.74,False,0.0,True,True
32e4935f,Pigeon Feeding Bottle,Baby & Kids,500,316.1,207.81,347,4,58,183,291,5684.35,False,0.0,False,True
289840e2,Saffola Oats,Staples & Dry Goods,50,1108.55,832.5,333,28,115,176,469,336.67,True,21.41,True,False
2b5a33cf,Pepsi Can,Beverages,1500,863.37,606.83,103,27,26,34,135,2799.44,False,0.0,True,False
307d571e,Nilkamal Drawer,Plasticware & Storage,100,944.6,868.15,704,999,59,355,738,1415.2,False,0.0,True,True
3d77d33d,Pepsi Can,Beverages,1000,1171.02,990.95,63,5,7,9,59,1099.69,False,0.0,True,False
350f03bb,Sunfeast Dark Fantasy,Snacks & Packaged Foods,100,509.75,497.04,492,21,25,182,468,498.27,True,20.43,True,False
905f05f6,Heritage Paneer,Dairy & Eggs,50,89.67,78.33,516,6,69,282,659,604.12,False,0.0,True,False
4ef852b7,Johnson's Baby Powder,Baby & Kids,200,563.73,486.35,342,4,5,272,551,2153.01,False,0.0,True,False
d9153e57,Colgate Toothpaste,Personal Care,2000,641.15,555.49,595,999,95,214,239,33301.95,False,0.0,True,True
c9459df5,Lizol Surface Cleaner,Home Cleaning,5000,1109.31,844.34,19,999,4,11,14,2134.18,False,0.0,True,True
319f32a3,Pril Liquid,Home Cleaning,2000,545.29,497.84,165,999,118,41,99,4280.4,False,0.0,True,True
092abc0f,Vim Dishwash Bar,Home Cleaning,500,417.03,347.44,539,999,33,403,792,2840.23,True,9.44,True,True
0b263820,Rin Detergent Powder,Home Cleaning,1500,429.98,391.02,191,999,17,85,244,5952.53,False,0.0,True,True
a0c0d747,Heritage Paneer,Dairy & Eggs,1500,713.68,531.95,791,1,79,770,1235,45157.11,True,21.61,True,False
4f312175,Dettol Soap,Personal Care,100,352.73,313.51,724,999,88,207,649,1888.01,False,0.0,True,False
f6d73031,Joy Home Jars,Plasticware & Storage,50,703.59,520.56,396,999,80,308,632,547.57,True,30.46,True,True
fed1a630,Clinic Plus Conditioner,Personal Care,100,1172.89,1010.25,509,999,69,411,818,1682.77,True,6.04,True,True
496b5255,Prince Storage Box,Plasticware & Storage,1000,1027.16,952.28,308,999,43,269,369,10543.23,False,0.0,True,False
fe2f1dc8,Pigeon Plastic Jug,Plasticware & Storage,500,649.18,518.59,223,999,98,84,280,2517.97,False,0.0,True,True
55e834a5,Surf Excel Matic,Home Cleaning,50,763.13,684.71,626,999,75,371,984,1181.03,True,12.1,True,True
0e9aefca,Fortune Biryani Rice,Staples & Dry Goods,1000,921.0,856.33,19,2,92,2,15,629.27,True,31.89,True,False
4bb1a0ad,Pigeon Plastic Jug,Plasticware & Storage,1000,243.48,196.23,283,999,72,117,210,5736.75,False,0.0,True,False
0d7ad82c,Frooti Mango Drink,Beverages,200,908.55,780.62,417,4,101,371,637,1985.55,False,0.0,True,False
76183914,Bingo Chips,Snacks & Packaged Foods,100,559.31,419.0,77,28,86,3,67,205.65,False,0.0,True,True
93783934,Mother Dairy Curd,Dairy & Eggs,1500,1196.01,857.09,694,15,58,3,257,18049.93,False,0.0,True,False
432c63f2,Daawat Brown Rice,Staples & Dry Goods,200,103.52,102.94,100,8,83,61,156,694.39,True,14.37,True,False
dd19db05,Parle-G Biscuits,Snacks & Packaged Foods,200,904.81,865.06,523,11,71,207,563,2322.4,True,31.37,True,False
7571c282,Tata Sampann Moong Dal,Staples & Dry Goods,2000,700.4,658.2,127,18,65,105,211,2707.09,False,0.0,True,True
c1d82e42,Bisleri 1L,Beverages,50,215.77,156.56,660,10,111,146,225,840.68,False,0.0,True,False
d074e860,Paper Boat Jaljeera,Beverages,5000,267.95,243.79,749,25,58,722,1167,140074.75,True,20.85,True,True
584fa1a0,Daawat Brown Rice,Staples & Dry Goods,5000,517.31,374.48,132,24,50,92,191,23760.09,False,0.0,True,False
89bde8f2,Red Bull,Beverages,1500,848.86,587.49,706,4,36,309,935,38810.22,True,36.82,False,True
149d67cb,Frooti Mango Drink,Beverages,50,1073.86,986.16,274,24,54,82,113,147.08,False,0.0,True,True
ca90e0ea,Sunfeast Dark Fantasy,Snacks & Packaged Foods,1500,262.18,250.38,329,13,73,318,381,5061.15,False,0.0,True,False
abce22c8,Lay's Salted,Snacks & Packaged Foods,200,640.08,639.11,168,12,48,87,120,989.41,True,15.84,True,False
32269331,Frooti Mango Drink,Beverages,1000,259.71,176.55,146,27,19,130,176,3412.45,False,0.0,True,True
252d7766,Appy Fizz,Beverages,50,536.35,385.0,169,14,44,115,202,313.23,False,0.0,True,True
9e701b99,Sunfeast Dark Fantasy,Snacks & Packaged Foods,200,202.21,169.03,155,7,6,143,215,800.72,True,29.42,True,True
73fe1682,Harpic Toilet Cleaner,Home Cleaning,500,698.34,550.39,9,999,84,4,8,167.96,False,0.0,True,True
edda74da,Signoraware Spice Rack,Plasticware & Storage,5000,863.63,858.52,791,999,117,84,130,78551.68,True,27.26,True,False
027648a2,Pampers Diapers,Baby & Kids,1000,1115.19,1007.38,662,7,51,579,1123,24327.22,True,33.95,True,False
53922f1e,Dove Shampoo,Personal Care,1500,943.22,785.32,764,999,28,10,343,17710.31,False,0.0,True,True
